id,referencia,marca,capacidad,ciudad,responsable
109,ACH43,kalley,1163,pintada,santiago posada
4728,ACH22,rico,970,itagui,andres gallego
2947,ACH01,rico,1357,itagui,mauro yepes
9390,ACH43,kalley,1483,,israel alzate
285,ACH22,rico,777,medellin,andres gallego
3697,ACH01,kalley,1584,medellin,mauro yepes
4715,ACH22,sony,1922,pintada,mauro yepes
8958,ACH01,rico,1723,itagui,mauro yepes
5840,ACH22,kalley,1902,itagui,camila builes
1363,ACH01,sony,473,,santiago posada
4906,ACH01,kalley,1864,medellin,camila builes
7936,ACH22,rico,1647,itagui,israel alzate
5333,ACH01,sony,499,jardin,israel alzate
948,ACH43,sony,1819,itagui,andres gallego
8422,ACH43,kalley,468,jardin,santiago posada
3057,ACH22,kalley,1041,medellin,andres gallego
4186,ACH43,kalley,631,jardin,santiago posada
9917,ACH43,rico,471,medellin,andres gallego
1815,ACH01,sony,635,,camila builes
3468,ACH01,rico,627,itagui,andres gallego
369,ACH43,kalley,1251,jardin,israel alzate
6449,ACH01,kalley,1078,medellin,israel alzate
6636,ACH01,kalley,256,jardin,camila builes
5063,ACH01,kalley,1299,jardin,israel alzate
867,ACH43,rico,547,itagui,andres gallego
7178,ACH01,sony,1736,pintada,santiago posada
6380,ACH22,kalley,1769,,andres gallego
8553,ACH01,sony,1195,pintada,santiago posada
5844,ACH22,sony,130,itagui,santiago posada
2890,ACH01,sony,265,pintada,santiago posada
5435,ACH01,sony,1848,jardin,santiago posada
5441,ACH43,rico,922,pintada,santiago posada
7552,ACH01,sony,679,,andres gallego
408,ACH22,sony,312,itagui,mauro yepes
8209,ACH22,sony,1571,medellin,andres gallego
4327,ACH43,kalley,1498,medellin,santiago posada
2790,ACH01,sony,1626,,mauro yepes
8347,ACH01,rico,896,jardin,andres gallego
5525,ACH01,kalley,1821,pintada,camila builes
6070,ACH22,kalley,686,,mauro yepes
3036,ACH43,kalley,1091,medellin,andres gallego
3992,ACH22,kalley,698,itagui,mauro yepes
4113,ACH43,rico,176,medellin,mauro yepes
2220,ACH01,sony,116,medellin,santiago posada
9774,ACH22,kalley,1000,itagui,camila builes
4510,ACH01,sony,1336,jardin,andres gallego
3764,ACH22,sony,301,,santiago posada
3746,ACH01,rico,983,,mauro yepes
1724,ACH22,rico,1887,itagui,mauro yepes
6040,ACH43,rico,1438,itagui,israel alzate
1120,ACH43,kalley,1368,itagui,santiago posada
513,ACH43,kalley,887,itagui,israel alzate
8705,ACH22,sony,1938,medellin,mauro yepes
5645,ACH01,sony,1018,medellin,camila builes
2817,ACH01,rico,362,itagui,santiago posada
1168,ACH22,rico,380,itagui,israel alzate
4002,ACH01,rico,216,itagui,israel alzate
685,ACH01,rico,1385,itagui,andres gallego
8487,ACH01,sony,1284,itagui,camila builes
5318,ACH43,sony,1571,pintada,israel alzate
2983,ACH01,kalley,1594,itagui,mauro yepes
4777,ACH01,rico,1496,pintada,mauro yepes
4555,ACH01,kalley,794,medellin,mauro yepes
3883,ACH01,rico,231,pintada,camila builes
402,ACH22,sony,1011,,andres gallego
4917,ACH22,sony,885,medellin,andres gallego
5608,ACH22,kalley,1573,jardin,mauro yepes
8142,ACH43,sony,861,,camila builes
3397,ACH43,sony,1104,itagui,camila builes
7865,ACH22,kalley,878,,santiago posada
2728,ACH22,sony,226,jardin,andres gallego
3064,ACH22,rico,824,pintada,camila builes
2716,ACH01,kalley,313,itagui,andres gallego
1324,ACH22,sony,383,itagui,mauro yepes
5830,ACH01,kalley,479,itagui,andres gallego
3144,ACH22,sony,1176,jardin,santiago posada
9680,ACH43,sony,166,,camila builes
7360,ACH01,sony,1942,itagui,israel alzate
4112,ACH43,sony,1592,medellin,israel alzate
2354,ACH22,rico,432,itagui,mauro yepes
9244,ACH22,sony,1407,,camila builes
8149,ACH22,rico,1832,pintada,andres gallego
9393,ACH22,sony,120,itagui,mauro yepes
1208,ACH01,kalley,875,jardin,camila builes
7833,ACH43,kalley,676,jardin,santiago posada
8965,ACH01,sony,1861,itagui,santiago posada
7213,ACH01,rico,1743,itagui,andres gallego
9876,ACH01,rico,437,medellin,andres gallego
9430,ACH22,kalley,1922,,santiago posada
658,ACH43,sony,1332,jardin,santiago posada
9971,ACH01,kalley,960,jardin,camila builes
6179,ACH43,kalley,201,medellin,andres gallego
2263,ACH43,kalley,1527,pintada,israel alzate
2367,ACH22,kalley,1316,itagui,andres gallego
2553,ACH01,rico,1825,pintada,israel alzate
507,ACH43,rico,1667,itagui,santiago posada
3556,ACH01,sony,1940,pintada,santiago posada
4807,ACH01,sony,1529,,israel alzate
2476,ACH43,kalley,831,itagui,camila builes
1476,ACH01,rico,165,jardin,andres gallego
8463,ACH22,sony,1018,pintada,camila builes
6337,ACH43,kalley,1850,medellin,mauro yepes
8261,ACH22,kalley,260,itagui,israel alzate
2573,ACH01,kalley,395,medellin,santiago posada
1584,ACH43,sony,398,,israel alzate
8045,ACH01,kalley,651,medellin,camila builes
2115,ACH01,kalley,1006,medellin,andres gallego
4516,ACH22,sony,1263,jardin,andres gallego
8448,ACH43,kalley,930,pintada,camila builes
4346,ACH43,kalley,634,itagui,santiago posada
7709,ACH22,kalley,1854,,camila builes
1335,ACH22,rico,301,jardin,camila builes
2025,ACH22,kalley,560,,camila builes
2384,ACH22,sony,1403,,camila builes
6090,ACH22,sony,1022,medellin,andres gallego
761,ACH43,rico,685,,camila builes
6224,ACH01,sony,1980,pintada,israel alzate
7861,ACH43,rico,1748,jardin,camila builes
6626,ACH22,rico,1343,medellin,mauro yepes
8325,ACH01,rico,1844,itagui,andres gallego
4196,ACH22,sony,1704,pintada,andres gallego
2850,ACH43,rico,130,pintada,andres gallego
2201,ACH01,kalley,1913,jardin,andres gallego
5789,ACH43,rico,687,pintada,camila builes
9751,ACH22,rico,1443,itagui,camila builes
7640,ACH43,kalley,112,,israel alzate
3214,ACH01,kalley,845,itagui,mauro yepes
1609,ACH22,sony,1265,medellin,santiago posada
6796,ACH01,kalley,1564,medellin,mauro yepes
2279,ACH22,kalley,250,itagui,mauro yepes
358,ACH43,kalley,1931,itagui,mauro yepes
3897,ACH22,kalley,891,,santiago posada
8286,ACH22,rico,1134,pintada,mauro yepes
957,ACH01,sony,1498,jardin,andres gallego
9612,ACH22,rico,1812,,mauro yepes
2453,ACH01,rico,1625,itagui,mauro yepes
4795,ACH43,rico,552,jardin,mauro yepes
2062,ACH22,rico,1411,pintada,camila builes
5430,ACH01,sony,1395,jardin,andres gallego
5733,ACH01,kalley,1862,itagui,santiago posada
7186,ACH22,kalley,116,,mauro yepes
5132,ACH22,rico,1558,jardin,santiago posada
2705,ACH01,kalley,1657,pintada,camila builes
1905,ACH01,sony,1226,pintada,israel alzate
8926,ACH22,kalley,1379,medellin,israel alzate
4902,ACH43,sony,159,,israel alzate
8558,ACH43,rico,619,itagui,mauro yepes
6628,ACH43,kalley,1128,medellin,israel alzate
2343,ACH01,kalley,1239,itagui,santiago posada
2885,ACH22,sony,502,,santiago posada
8068,ACH43,kalley,1930,pintada,mauro yepes
1621,ACH43,kalley,498,jardin,andres gallego
2715,ACH01,sony,1627,pintada,santiago posada
3426,ACH22,kalley,331,jardin,camila builes
9142,ACH01,sony,1020,jardin,santiago posada
7266,ACH43,sony,373,medellin,mauro yepes
6952,ACH43,rico,1230,pintada,andres gallego
9911,ACH01,sony,109,,israel alzate
1355,ACH01,rico,387,pintada,mauro yepes
3093,ACH01,kalley,977,itagui,andres gallego
6700,ACH43,sony,789,jardin,camila builes
4953,ACH22,sony,1722,pintada,santiago posada
9590,ACH43,sony,1595,,andres gallego
678,ACH43,kalley,846,,israel alzate
2895,ACH43,kalley,1772,pintada,andres gallego
9149,ACH01,sony,1134,jardin,andres gallego
8511,ACH22,rico,1326,medellin,camila builes
9885,ACH22,rico,641,pintada,andres gallego
1463,ACH01,sony,551,,andres gallego
6342,ACH22,sony,103,jardin,andres gallego
4079,ACH01,kalley,1102,pintada,camila builes
1002,ACH22,sony,1264,pintada,santiago posada
1525,ACH01,kalley,949,medellin,camila builes
2951,ACH22,sony,378,medellin,andres gallego
9741,ACH43,sony,1876,,israel alzate
6387,ACH43,kalley,1742,itagui,santiago posada
6362,ACH01,kalley,1446,jardin,camila builes
6083,ACH01,sony,289,medellin,mauro yepes
5572,ACH01,kalley,1489,,mauro yepes
2511,ACH01,kalley,1917,medellin,santiago posada
1558,ACH43,rico,892,itagui,mauro yepes
385,ACH01,sony,366,pintada,israel alzate
8484,ACH43,rico,424,,mauro yepes
4024,ACH01,rico,1478,pintada,israel alzate
5633,ACH43,kalley,1403,pintada,camila builes
6017,ACH43,rico,1211,pintada,mauro yepes
6081,ACH43,rico,697,pintada,andres gallego
5285,ACH43,kalley,608,pintada,santiago posada
8545,ACH43,rico,1229,pintada,andres gallego
8381,ACH43,kalley,1149,jardin,camila builes
4939,ACH22,kalley,1769,,israel alzate
7714,ACH01,kalley,1348,jardin,santiago posada
5706,ACH43,sony,634,pintada,israel alzate
6139,ACH43,rico,1884,pintada,andres gallego
4127,ACH43,rico,584,itagui,israel alzate
3917,ACH01,rico,383,itagui,santiago posada
8288,ACH43,rico,727,jardin,santiago posada
8645,ACH43,sony,1841,medellin,israel alzate
5316,ACH22,rico,1516,pintada,andres gallego
7666,ACH01,rico,1956,medellin,mauro yepes
7055,ACH22,sony,690,medellin,santiago posada
5842,ACH22,kalley,1766,jardin,andres gallego
9073,ACH22,kalley,1852,jardin,santiago posada
8622,ACH01,sony,215,itagui,mauro yepes
6533,ACH22,sony,1869,jardin,andres gallego
9179,ACH22,kalley,1464,jardin,mauro yepes
6677,ACH01,rico,1607,itagui,camila builes
1644,ACH22,sony,475,itagui,israel alzate
7864,ACH01,sony,611,medellin,israel alzate
4612,ACH01,rico,495,itagui,santiago posada
1827,ACH43,rico,1309,,andres gallego
2769,ACH01,rico,1278,pintada,israel alzate
7530,ACH43,rico,528,jardin,camila builes
5776,ACH01,kalley,333,jardin,mauro yepes
1863,ACH22,sony,1228,medellin,santiago posada
8064,ACH01,sony,1134,medellin,camila builes
3845,ACH22,kalley,593,pintada,mauro yepes
965,ACH01,rico,1054,jardin,israel alzate
5716,ACH43,rico,717,itagui,israel alzate
8041,ACH01,sony,1574,,israel alzate
4949,ACH22,sony,1528,jardin,israel alzate
2829,ACH22,sony,1303,jardin,santiago posada
7137,ACH43,sony,1401,,santiago posada
5175,ACH43,kalley,363,jardin,santiago posada
6358,ACH01,kalley,104,,andres gallego
8680,ACH22,rico,267,pintada,camila builes
5819,ACH22,rico,1996,pintada,israel alzate
1427,ACH01,kalley,1672,jardin,israel alzate
5800,ACH01,kalley,1854,medellin,santiago posada
2651,ACH43,kalley,396,medellin,andres gallego
3032,ACH01,kalley,1335,pintada,israel alzate
4336,ACH01,rico,1680,itagui,mauro yepes
8637,ACH43,sony,1261,itagui,camila builes
2197,ACH22,sony,1569,jardin,santiago posada
9673,ACH43,kalley,1414,pintada,israel alzate
7153,ACH22,sony,1385,,santiago posada
1458,ACH22,sony,1177,jardin,camila builes
8802,ACH22,rico,1399,jardin,mauro yepes
9292,ACH22,sony,1220,,mauro yepes
3690,ACH01,kalley,1947,medellin,andres gallego
9358,ACH01,sony,1780,medellin,camila builes
3516,ACH22,kalley,666,,israel alzate
8787,ACH01,sony,1744,pintada,santiago posada
6163,ACH01,kalley,1113,itagui,israel alzate
9960,ACH22,rico,580,jardin,camila builes
9094,ACH22,kalley,1216,jardin,camila builes
6067,ACH01,rico,845,medellin,mauro yepes
2431,ACH43,rico,339,jardin,santiago posada
294,ACH22,kalley,252,pintada,mauro yepes
4777,ACH43,rico,375,jardin,israel alzate
2005,ACH01,kalley,477,,santiago posada
5876,ACH01,sony,1695,,andres gallego
5994,ACH01,kalley,710,itagui,santiago posada
8898,ACH43,rico,1520,medellin,andres gallego
1337,ACH43,rico,1565,medellin,camila builes
9321,ACH22,rico,1052,jardin,israel alzate
308,ACH43,kalley,1923,jardin,mauro yepes
8143,ACH43,sony,183,,camila builes
6299,ACH43,sony,1900,itagui,andres gallego
1716,ACH43,sony,481,pintada,camila builes
5501,ACH01,rico,871,medellin,santiago posada
1281,ACH01,sony,898,medellin,santiago posada
5672,ACH43,sony,1518,pintada,israel alzate
3251,ACH43,sony,1050,jardin,santiago posada
3802,ACH43,kalley,383,pintada,mauro yepes
4484,ACH22,kalley,1852,medellin,andres gallego
5272,ACH43,rico,1015,pintada,camila builes
4566,ACH43,kalley,773,jardin,camila builes
7641,ACH22,rico,1908,medellin,santiago posada
4810,ACH43,sony,153,,andres gallego
9019,ACH43,sony,783,pintada,camila builes
7204,ACH01,sony,1467,itagui,andres gallego
3619,ACH22,rico,1973,itagui,santiago posada
3076,ACH22,sony,1018,itagui,mauro yepes
7614,ACH43,kalley,1271,medellin,santiago posada
5717,ACH43,kalley,666,jardin,mauro yepes
4323,ACH43,rico,895,medellin,andres gallego
1284,ACH43,kalley,1430,itagui,andres gallego
4469,ACH43,kalley,1243,medellin,camila builes
8136,ACH01,sony,1023,,santiago posada
3741,ACH43,kalley,1140,medellin,israel alzate
9094,ACH22,sony,1669,pintada,camila builes
3747,ACH22,sony,1889,jardin,israel alzate
8515,ACH01,sony,1469,medellin,israel alzate
9728,ACH43,rico,645,pintada,mauro yepes
711,ACH43,kalley,743,jardin,santiago posada
6874,ACH01,rico,1441,itagui,israel alzate
5959,ACH43,rico,1733,itagui,israel alzate
4399,ACH43,kalley,679,jardin,mauro yepes
3183,ACH43,rico,1117,pintada,santiago posada
5651,ACH22,sony,449,medellin,camila builes
2491,ACH01,kalley,1359,jardin,andres gallego
446,ACH22,kalley,1061,itagui,santiago posada
1197,ACH43,kalley,1304,jardin,andres gallego
1938,ACH43,rico,1509,medellin,santiago posada
5847,ACH22,sony,917,medellin,israel alzate
7590,ACH01,sony,876,medellin,camila builes
5562,ACH43,rico,1156,itagui,mauro yepes
2041,ACH43,sony,907,pintada,mauro yepes
5668,ACH43,sony,1136,itagui,camila builes
2439,ACH43,rico,287,jardin,santiago posada
9650,ACH01,kalley,1293,itagui,santiago posada
9076,ACH43,kalley,1111,pintada,mauro yepes
7432,ACH22,kalley,191,medellin,andres gallego
8389,ACH43,kalley,1984,medellin,andres gallego
8517,ACH01,kalley,127,jardin,andres gallego
6007,ACH01,sony,468,itagui,mauro yepes
7528,ACH01,sony,214,pintada,santiago posada
239,ACH01,kalley,665,itagui,mauro yepes
9289,ACH43,kalley,489,medellin,camila builes
9915,ACH22,kalley,1574,jardin,andres gallego
528,ACH01,sony,1603,pintada,camila builes
4621,ACH43,rico,579,,israel alzate
1455,ACH43,sony,1723,pintada,israel alzate
9719,ACH43,sony,1530,pintada,santiago posada
9513,ACH01,kalley,1003,pintada,israel alzate
4264,ACH43,sony,1511,pintada,santiago posada
7301,ACH22,rico,829,itagui,andres gallego
7231,ACH22,rico,1979,medellin,camila builes
1772,ACH01,sony,830,jardin,camila builes
716,ACH22,sony,250,jardin,camila builes
9693,ACH43,rico,410,itagui,andres gallego
617,ACH43,rico,336,jardin,israel alzate
9543,ACH01,sony,1982,jardin,israel alzate
6623,ACH01,sony,807,medellin,mauro yepes
5516,ACH43,kalley,1350,pintada,israel alzate
8215,ACH01,rico,248,medellin,mauro yepes
8000,ACH01,kalley,773,medellin,israel alzate
6269,ACH22,sony,1392,medellin,mauro yepes
5140,ACH01,rico,1143,pintada,mauro yepes
9557,ACH22,sony,1106,,santiago posada
2843,ACH01,rico,381,medellin,mauro yepes
9990,ACH43,kalley,635,jardin,camila builes
1784,ACH01,rico,1526,itagui,santiago posada
1775,ACH22,rico,798,,camila builes
1567,ACH43,kalley,331,medellin,camila builes
3320,ACH22,kalley,850,itagui,camila builes
6358,ACH43,kalley,1259,jardin,mauro yepes
2325,ACH22,rico,217,medellin,mauro yepes
4121,ACH22,rico,879,itagui,camila builes
4946,ACH01,sony,153,itagui,israel alzate
2863,ACH01,rico,1747,pintada,andres gallego
2481,ACH43,sony,690,,israel alzate
7916,ACH22,kalley,1350,jardin,andres gallego
3402,ACH01,sony,1584,itagui,israel alzate
3956,ACH01,sony,1989,,israel alzate
4285,ACH22,sony,1644,,andres gallego
4759,ACH01,kalley,1400,jardin,mauro yepes
9124,ACH43,rico,1564,jardin,andres gallego
4841,ACH43,rico,1516,pintada,israel alzate
8591,ACH43,rico,1926,itagui,andres gallego
4674,ACH22,kalley,1561,pintada,camila builes
9581,ACH43,sony,430,pintada,santiago posada
3562,ACH43,kalley,1619,itagui,camila builes
8753,ACH22,kalley,1866,pintada,andres gallego
3020,ACH22,sony,654,,santiago posada
5705,ACH01,sony,348,,camila builes
7959,ACH43,sony,798,,israel alzate
7017,ACH43,rico,1173,jardin,andres gallego
6969,ACH43,rico,588,itagui,santiago posada
4748,ACH22,sony,1486,itagui,mauro yepes
691,ACH01,rico,1910,jardin,santiago posada
6747,ACH43,kalley,1389,jardin,mauro yepes
9833,ACH43,kalley,373,medellin,andres gallego
9930,ACH01,sony,1004,itagui,mauro yepes
6437,ACH22,rico,1553,medellin,israel alzate
8666,ACH22,kalley,226,,andres gallego
3623,ACH22,sony,393,itagui,santiago posada
5993,ACH43,sony,1077,pintada,israel alzate
7326,ACH43,rico,1914,pintada,santiago posada
3574,ACH01,kalley,1133,jardin,mauro yepes
2811,ACH22,rico,371,pintada,mauro yepes
1450,ACH43,rico,756,,israel alzate
9619,ACH22,sony,1521,,camila builes
1695,ACH22,rico,368,itagui,camila builes
977,ACH22,rico,1451,,camila builes
3319,ACH43,kalley,1540,jardin,santiago posada
580,ACH43,sony,1663,itagui,andres gallego
3500,ACH43,sony,1778,jardin,mauro yepes
3057,ACH22,rico,336,jardin,andres gallego
445,ACH22,sony,1001,itagui,mauro yepes
3518,ACH22,kalley,1588,itagui,mauro yepes
2536,ACH01,sony,890,medellin,mauro yepes
7230,ACH43,kalley,198,jardin,andres gallego
5326,ACH43,kalley,1105,itagui,santiago posada
6160,ACH01,sony,528,itagui,mauro yepes
6367,ACH22,rico,1281,jardin,andres gallego
5620,ACH22,sony,444,medellin,mauro yepes
103,ACH43,kalley,1257,,israel alzate
4634,ACH01,rico,1513,medellin,santiago posada
6144,ACH01,kalley,1699,pintada,camila builes
3960,ACH01,rico,428,,israel alzate
5650,ACH22,rico,454,itagui,mauro yepes
8786,ACH22,kalley,254,jardin,mauro yepes
4959,ACH43,sony,990,pintada,camila builes
4531,ACH01,rico,965,,andres gallego
390,ACH43,sony,461,,andres gallego
3498,ACH43,sony,383,,andres gallego
9398,ACH22,rico,878,,camila builes
7301,ACH43,kalley,799,jardin,santiago posada
4322,ACH43,kalley,677,,santiago posada
9498,ACH22,kalley,1241,,andres gallego
7482,ACH01,sony,1091,jardin,santiago posada
9635,ACH43,sony,853,pintada,israel alzate
9765,ACH43,sony,1419,pintada,mauro yepes
4381,ACH01,sony,362,,andres gallego
7092,ACH22,sony,1306,,israel alzate
6,ACH22,rico,300,,andres gallego
4848,ACH01,kalley,118,medellin,israel alzate
4888,ACH43,rico,757,pintada,israel alzate
9920,ACH43,kalley,1501,itagui,santiago posada
1725,ACH43,kalley,1383,itagui,andres gallego
4400,ACH22,rico,1525,,andres gallego
9075,ACH01,sony,1232,,andres gallego
1959,ACH22,sony,1694,medellin,israel alzate
2329,ACH01,rico,1189,,santiago posada
9527,ACH43,rico,389,pintada,camila builes
1181,ACH22,kalley,1606,medellin,santiago posada
5173,ACH43,kalley,1112,medellin,israel alzate
8861,ACH01,sony,1748,,mauro yepes
7302,ACH22,rico,1161,jardin,israel alzate
5003,ACH22,rico,1991,jardin,mauro yepes
4776,ACH43,kalley,1243,itagui,mauro yepes
606,ACH01,kalley,840,medellin,mauro yepes
6143,ACH22,sony,1609,,andres gallego
3653,ACH22,sony,1960,jardin,israel alzate
2223,ACH22,kalley,239,itagui,andres gallego
3248,ACH01,kalley,1282,,andres gallego
9945,ACH22,kalley,1584,medellin,camila builes
8087,ACH43,rico,1819,jardin,mauro yepes
8101,ACH01,sony,1446,medellin,andres gallego
5644,ACH22,kalley,752,medellin,andres gallego
5865,ACH22,sony,192,medellin,israel alzate
3233,ACH01,rico,240,pintada,andres gallego
4441,ACH01,sony,1431,medellin,israel alzate
9554,ACH22,sony,388,jardin,santiago posada
9374,ACH22,kalley,1465,medellin,andres gallego
3967,ACH43,sony,485,jardin,santiago posada
2101,ACH01,kalley,1115,,camila builes
8615,ACH43,kalley,1927,pintada,santiago posada
7608,ACH43,sony,1914,pintada,camila builes
4232,ACH43,kalley,1858,,israel alzate
9071,ACH43,rico,1214,jardin,santiago posada
9663,ACH22,sony,139,pintada,israel alzate
5599,ACH43,kalley,1052,pintada,mauro yepes
2495,ACH22,sony,1186,pintada,mauro yepes
1568,ACH01,rico,541,,israel alzate
5026,ACH22,rico,1911,,santiago posada
1376,ACH22,kalley,1425,,mauro yepes
5510,ACH22,sony,425,medellin,santiago posada
2693,ACH43,kalley,1040,jardin,camila builes
8535,ACH01,sony,176,medellin,santiago posada
4946,ACH22,sony,1103,medellin,andres gallego
170,ACH43,kalley,429,itagui,israel alzate
8674,ACH22,kalley,1011,jardin,mauro yepes
1377,ACH01,sony,761,medellin,andres gallego
5422,ACH01,sony,616,pintada,mauro yepes
764,ACH01,rico,1906,itagui,camila builes
4010,ACH01,kalley,256,jardin,andres gallego
1508,ACH43,rico,1889,pintada,santiago posada
304,ACH22,sony,462,,israel alzate
1366,ACH22,kalley,130,medellin,santiago posada
2281,ACH43,sony,1227,pintada,santiago posada
3812,ACH43,rico,1973,medellin,santiago posada
519,ACH01,kalley,1660,jardin,israel alzate
7937,ACH43,rico,813,,andres gallego
8731,ACH43,kalley,1342,itagui,andres gallego
5344,ACH22,kalley,365,medellin,santiago posada
2592,ACH43,sony,124,,israel alzate
8894,ACH01,sony,1148,jardin,camila builes
9191,ACH01,rico,1014,itagui,mauro yepes
2857,ACH01,rico,772,itagui,israel alzate
9703,ACH22,rico,283,pintada,andres gallego
8856,ACH43,kalley,898,medellin,israel alzate
4959,ACH43,kalley,502,itagui,mauro yepes
3212,ACH01,sony,513,itagui,israel alzate
1780,ACH22,rico,460,itagui,mauro yepes
7525,ACH01,sony,634,medellin,camila builes
9776,ACH22,rico,1379,pintada,santiago posada
4072,ACH22,kalley,739,jardin,andres gallego
6755,ACH22,rico,435,itagui,andres gallego
7028,ACH22,sony,960,jardin,andres gallego
4770,ACH43,rico,354,itagui,israel alzate
8822,ACH22,kalley,785,medellin,santiago posada
2258,ACH22,sony,1203,medellin,camila builes
5758,ACH01,sony,1034,itagui,andres gallego
1120,ACH22,kalley,1803,jardin,israel alzate
5030,ACH43,rico,490,itagui,israel alzate
6588,ACH01,sony,1170,,andres gallego
6535,ACH43,kalley,1816,pintada,mauro yepes
2877,ACH43,rico,1136,pintada,camila builes
5740,ACH01,rico,1917,medellin,mauro yepes
4480,ACH43,rico,1956,medellin,santiago posada
1218,ACH01,kalley,1331,,mauro yepes
2661,ACH22,sony,133,itagui,israel alzate
6957,ACH22,kalley,205,medellin,camila builes
7754,ACH22,rico,1088,pintada,andres gallego
6465,ACH43,sony,1525,itagui,camila builes
6596,ACH22,rico,690,jardin,andres gallego
2360,ACH43,sony,1182,itagui,andres gallego
8595,ACH22,kalley,725,itagui,camila builes
1762,ACH43,sony,1659,,santiago posada
913,ACH22,kalley,1668,itagui,camila builes
5034,ACH22,rico,1273,medellin,andres gallego
378,ACH01,rico,288,itagui,andres gallego
6892,ACH43,rico,1568,pintada,israel alzate
75,ACH01,kalley,1807,itagui,camila builes
8287,ACH43,kalley,456,,santiago posada
6766,ACH43,sony,1083,pintada,andres gallego
819,ACH43,kalley,1913,medellin,camila builes
9118,ACH22,rico,659,pintada,andres gallego
2624,ACH01,rico,1377,medellin,camila builes
7333,ACH22,kalley,1351,medellin,santiago posada
952,ACH01,sony,1432,,andres gallego
1495,ACH22,rico,1216,pintada,mauro yepes
2420,ACH43,rico,976,pintada,andres gallego
7495,ACH43,rico,689,pintada,andres gallego
2903,ACH43,sony,1497,pintada,camila builes
7158,ACH43,sony,131,itagui,camila builes
114,ACH01,sony,1220,jardin,santiago posada
6218,ACH22,sony,131,,mauro yepes
5128,ACH43,kalley,912,pintada,camila builes
3103,ACH01,sony,1128,,camila builes
517,ACH22,kalley,341,jardin,mauro yepes
1995,ACH22,sony,1594,pintada,andres gallego
7689,ACH01,kalley,1935,,camila builes
628,ACH22,kalley,1625,medellin,israel alzate
9953,ACH22,sony,1242,jardin,camila builes
623,ACH22,sony,481,medellin,andres gallego
6944,ACH43,sony,1535,itagui,andres gallego
4530,ACH43,rico,957,pintada,israel alzate
8626,ACH22,sony,741,pintada,camila builes
9847,ACH43,rico,1800,itagui,mauro yepes
9285,ACH22,kalley,476,,camila builes
2321,ACH43,rico,1719,,andres gallego
1700,ACH43,rico,1085,,camila builes
6419,ACH43,rico,244,jardin,mauro yepes
715,ACH43,kalley,1333,pintada,mauro yepes
4801,ACH22,kalley,1220,itagui,andres gallego
6744,ACH43,kalley,1815,pintada,mauro yepes
7791,ACH43,rico,972,pintada,camila builes
3157,ACH43,rico,1443,medellin,andres gallego
4010,ACH01,kalley,984,medellin,camila builes
4898,ACH22,sony,1737,,santiago posada
3398,ACH22,kalley,1166,itagui,andres gallego
8056,ACH01,sony,1463,jardin,israel alzate
977,ACH22,kalley,1178,,mauro yepes
98,ACH01,rico,1572,jardin,camila builes
9455,ACH01,sony,276,itagui,camila builes
7983,ACH01,rico,716,pintada,israel alzate
128,ACH43,kalley,1878,,santiago posada
1788,ACH43,sony,1913,pintada,andres gallego
9924,ACH22,kalley,566,jardin,mauro yepes
7912,ACH01,kalley,1094,,camila builes
9105,ACH22,sony,797,medellin,santiago posada
7688,ACH22,rico,1721,medellin,mauro yepes
9438,ACH22,kalley,973,pintada,camila builes
5980,ACH43,rico,777,medellin,camila builes
1884,ACH22,sony,1229,medellin,mauro yepes
5961,ACH22,rico,1780,medellin,santiago posada
9843,ACH43,kalley,1189,medellin,andres gallego
5897,ACH01,kalley,1676,jardin,israel alzate
8064,ACH43,rico,393,jardin,andres gallego
2982,ACH22,kalley,1183,,israel alzate
9485,ACH43,rico,796,medellin,camila builes
4055,ACH22,kalley,747,jardin,santiago posada
6795,ACH43,rico,1684,itagui,andres gallego
6452,ACH01,rico,698,medellin,israel alzate
1402,ACH43,sony,1867,jardin,santiago posada
5516,ACH22,kalley,1692,pintada,israel alzate
9309,ACH43,sony,1334,itagui,israel alzate
4738,ACH22,kalley,1447,jardin,camila builes
7284,ACH22,rico,586,medellin,israel alzate
1342,ACH43,sony,320,medellin,andres gallego
9971,ACH22,sony,362,,mauro yepes
8281,ACH01,sony,182,jardin,israel alzate
5677,ACH43,kalley,1894,medellin,santiago posada
8306,ACH01,kalley,1417,itagui,camila builes
8976,ACH01,kalley,1608,jardin,camila builes
7032,ACH01,rico,893,pintada,andres gallego
9986,ACH43,kalley,1312,medellin,santiago posada
3135,ACH01,kalley,776,medellin,israel alzate
421,ACH43,sony,153,jardin,camila builes
7752,ACH22,rico,1698,pintada,camila builes
8241,ACH43,sony,278,pintada,israel alzate
388,ACH22,kalley,610,,andres gallego
9675,ACH22,kalley,1139,itagui,mauro yepes
2844,ACH43,kalley,864,itagui,santiago posada
689,ACH43,sony,897,medellin,israel alzate
7819,ACH43,kalley,398,,santiago posada
1771,ACH22,sony,1495,medellin,camila builes
2068,ACH43,sony,1613,medellin,mauro yepes
6115,ACH22,kalley,1759,itagui,santiago posada
212,ACH43,sony,971,pintada,mauro yepes
1579,ACH22,kalley,478,itagui,santiago posada
5096,ACH01,rico,332,pintada,andres gallego
1473,ACH43,kalley,1646,itagui,mauro yepes
9468,ACH43,kalley,895,,andres gallego
1058,ACH22,kalley,1413,pintada,mauro yepes
1657,ACH43,sony,782,,santiago posada
